id,name,screenshot_urls
1447,Deus Ex: Mankind Divided,"[""https://media.rawg.io/media/games/00d/00d374f12a3ab5f96c500a2cfa901e15.jpg"", ""https://media.rawg.io/media/screenshots/d4c/d4ce2d053a78f5e05cea8c99be22b135.jpg"", ""https://media.rawg.io/media/screenshots/515/515438994fe978193980d9b259ad7c50.jpg"", ""https://media.rawg.io/media/screenshots/0a0/0a0fd428643d0491c96bf29840d18d02.jpg"", ""https://media.rawg.io/media/screenshots/a31/a31228f42e1e5025cb35c2ab1b21bc98.jpg""]"
4161,Far Cry 3,"[""https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg"", ""https://media.rawg.io/media/screenshots/98e/98e4c2a0c3e84b3d2718f8801bba0fcc.jpg"", ""https://media.rawg.io/media/screenshots/87e/87e9ca5542b3e8da43d488c9252e20fe.jpg"", ""https://media.rawg.io/media/screenshots/0a9/0a9ff8bbfa49024159bcd884ce7128c3.jpg"", ""https://media.rawg.io/media/screenshots/971/971d3582a42ede482b9d90b47b50ac32.jpg""]"
10142,PlayerUnknown’s Battlegrounds,"[""https://media.rawg.io/media/games/1bd/1bd2657b81eb0c99338120ad444b24ff.jpg"", ""https://media.rawg.io/media/screenshots/657/6576473e7e22b81ac5c389b6f836e73c.jpg"", ""https://media.rawg.io/media/screenshots/da8/da806bbd76f24d01e654edfc6a573b40.jpg"", ""https://media.rawg.io/media/screenshots/241/241d6a22b84dc483bcd980b428805556.jpg"", ""https://media.rawg.io/media/screenshots/0bb/0bb71c08f7d23715886253f6b2cc2657.jpg""]"
10533,Path of Exile,"[""https://media.rawg.io/media/games/d0f/d0f91fe1d92332147e5db74e207cfc7a.jpg"", ""https://media.rawg.io/media/screenshots/a5d/a5d0fcbe81728387c396d1643480c8b9.jpg"", ""https://media.rawg.io/media/screenshots/756/7567039877f95cf47333503925c62aa2.jpg"", ""https://media.rawg.io/media/screenshots/4db/4dbb68a20d12cc5667a88430b3e47bdf.jpg"", ""https://media.rawg.io/media/screenshots/77a/77af4e7670499a9d637e4cb8a0312d09.jpg""]"
19487,Alan Wake,"[""https://media.rawg.io/media/games/5c0/5c0dd63002cb23f804aab327d40ef119.jpg"", ""https://media.rawg.io/media/screenshots/8d7/8d7d24df1418efdaba45128e2c855f62.jpg"", ""https://media.rawg.io/media/screenshots/5ac/5ac6dd243c0ed41fb1a0b5734bff55f1.jpg"", ""https://media.rawg.io/media/screenshots/ad2/ad2e4f73ac71839178ea01ab66d8bf6c.jpg"", ""https://media.rawg.io/media/screenshots/b28/b28fd421d570931d83b27213538689df.jpg""]"
9721,Garry's Mod,"[""https://media.rawg.io/media/games/48c/48cb04ca483be865e3a83119c94e6097.jpg"", ""https://media.rawg.io/media/screenshots/cbf/cbf0e5c6fa2b8a8c653074b9258884df.jpg"", ""https://media.rawg.io/media/screenshots/01b/01b5cb2ad3f6fa69b70790094bfd3372.jpg"", ""https://media.rawg.io/media/screenshots/b31/b3141dbd80cd27a1d7b335e3b5956f89.jpg"", ""https://media.rawg.io/media/screenshots/40b/40bcfff9760f368d158e92d05f4a0d9b.jpg""]"
13668,Amnesia: The Dark Descent,"[""https://media.rawg.io/media/games/b54/b54598d1d5cc31899f4f0a7e3122a7b0.jpg"", ""https://media.rawg.io/media/screenshots/32b/32bde7545dff888358a7ce620c7b3063.jpg"", ""https://media.rawg.io/media/screenshots/f59/f597e6857aab3b1ba098d713524d1690.jpg"", ""https://media.rawg.io/media/screenshots/5fc/5fce282fa41e7d73d0e8b0c35da74391.jpg"", ""https://media.rawg.io/media/screenshots/8f8/8f88209c1fdc529c3af746c08a44ba6c.jpg""]"
11935,Half-Life Deathmatch: Source,"[""https://media.rawg.io/media/games/174/174fabfca02d5730531bab2153a7dfcb.jpg"", ""https://media.rawg.io/media/screenshots/93b/93bc0cb7efc9ac841433dc7763b674bc.jpg"", ""https://media.rawg.io/media/screenshots/496/4966eb36d9048d222226fcd0ae8455ca.jpg"", ""https://media.rawg.io/media/screenshots/aaf/aaf0a14f690cd76f6844c651495b19b6.jpg"", ""https://media.rawg.io/media/screenshots/246/2464d78ea26df75043b37361c0e181a8.jpg""]"
3696,Wolfenstein: The New Order,"[""https://media.rawg.io/media/games/c80/c80bcf321da44d69b18a06c04d942662.jpg"", ""https://media.rawg.io/media/screenshots/23a/23af906d70f57be798bbd83da986c6db.jpg"", ""https://media.rawg.io/media/screenshots/b71/b716cf4d51be00d9561df3d1588383c4.jpg"", ""https://media.rawg.io/media/screenshots/439/4395d5364559ca15ac8e1becb100daea.jpg"", ""https://media.rawg.io/media/screenshots/0de/0de321f22cd1f5a7d0fb6b471f63c2d8.jpg""]"
4332,Spec Ops: The Line,"[""https://media.rawg.io/media/games/b49/b4912b5dbfc7ed8927b65f05b8507f6c.jpg"", ""https://media.rawg.io/media/screenshots/a17/a17ff71c8774a3b70375a869b3881244.jpg"", ""https://media.rawg.io/media/screenshots/e5a/e5aaa5d242144ab80ef8264c96516dcc.jpg"", ""https://media.rawg.io/media/screenshots/f36/f36e756c36d36fe8ffe73a4b39acbebf.jpg"", ""https://media.rawg.io/media/screenshots/437/437ad0efe43adcad4284f5f48d03559f.jpg""]"
58134,Marvel's Spider-Man,"[""https://media.rawg.io/media/games/9aa/9aa42d16d425fa6f179fc9dc2f763647.jpg"", ""https://media.rawg.io/media/screenshots/331/331ba5164c5c53a5d59aad3fe9771ac7.jpg"", ""https://media.rawg.io/media/screenshots/a15/a15b42bd8a652a3733c6ad419ebb24bd.jpg"", ""https://media.rawg.io/media/screenshots/150/150589c127b28f287f992c2bd426b443.jpg"", ""https://media.rawg.io/media/screenshots/f52/f526988f895b554dccf68767557a8518.jpg""]"
4386,Saints Row: The Third,"[""https://media.rawg.io/media/games/d69/d69810315bd7e226ea2d21f9156af629.jpg"", ""https://media.rawg.io/media/screenshots/ac0/ac00b015e9c51f52a24631c44676f81b.jpg"", ""https://media.rawg.io/media/screenshots/4e8/4e8cb89dc1ac9b3a9b68ad34f1dbc744.jpg"", ""https://media.rawg.io/media/screenshots/cc2/cc205478d728ad862c0e9da48df5db05.jpg"", ""https://media.rawg.io/media/screenshots/6a4/6a4976a45c96960e72d05362375908e4.jpg""]"
29177,Detroit: Become Human,"[""https://media.rawg.io/media/games/951/951572a3dd1e42544bd39a5d5b42d234.jpg"", ""https://media.rawg.io/media/screenshots/fb7/fb7490f7764ba05e7984a970ee1918d5.jpg"", ""https://media.rawg.io/media/screenshots/586/586a30aeef1b41a80d781c742ab4fe68.jpg"", ""https://media.rawg.io/media/screenshots/5e2/5e2affea5ffc1a5c1ae8c5cc0c0c3ce1.jpg"", ""https://media.rawg.io/media/screenshots/631/6319d4cc8955831dfa50dcc4f231dc9b.jpg""]"
39,Prey,"[""https://media.rawg.io/media/games/e6d/e6de699bd788497f4b52e2f41f9698f2.jpg"", ""https://media.rawg.io/media/screenshots/9c6/9c673f6c2437854b3112868e986aba8c.jpg"", ""https://media.rawg.io/media/screenshots/3d7/3d7b9ac75113f6fb3e3ceffbfae03483.jpg"", ""https://media.rawg.io/media/screenshots/c0c/c0ca4b435c59c3af12b270d03ca565a5.jpg"", ""https://media.rawg.io/media/screenshots/efa/efae873b6df0b9371b5bbf5f7dfe3ee7.jpg""]"
5563,Fallout: New Vegas,"[""https://media.rawg.io/media/games/995/9951d9d55323d08967640f7b9ab3e342.jpg"", ""https://media.rawg.io/media/screenshots/5b3/5b39206a3b241688fbd69467d75151b8.jpg"", ""https://media.rawg.io/media/screenshots/286/2861a20b67d61263b5b790cb1ab5e330.jpg"", ""https://media.rawg.io/media/screenshots/7c5/7c5083ee282a2ea3d6248361592cf8af.jpg"", ""https://media.rawg.io/media/screenshots/704/704c2186d4d1e73ca30e4a3f904f7a6c.jpg""]"
4828,Borderlands,"[""https://media.rawg.io/media/games/c6b/c6bfece1daf8d06bc0a60632ac78e5bf.jpg"", ""https://media.rawg.io/media/screenshots/153/153b36d06eaa5a3ff45cea30a572a169.jpg"", ""https://media.rawg.io/media/screenshots/3e8/3e8622a82c5c4fd1b7b33afa6e574fa3.jpg"", ""https://media.rawg.io/media/screenshots/64e/64e0e5c81cdff075721b8455c34c350c.jpg"", ""https://media.rawg.io/media/screenshots/669/6693c7ffd9e40cc380ce2dc1c7b2d518.jpg""]"
12447,The Elder Scrolls V: Skyrim Special Edition,"[""https://media.rawg.io/media/games/62c/62c7c8b28a27b83680b22fb9d33fc619.jpg"", ""https://media.rawg.io/media/screenshots/e38/e387d8f781c00520eccb5934b95f1720.jpg"", ""https://media.rawg.io/media/screenshots/d48/d48ce46dd0dfd32c374c4e8c09dd370c.jpg"", ""https://media.rawg.io/media/screenshots/8d4/8d4ad7d58d614d82e3933f69095e6b23.jpg"", ""https://media.rawg.io/media/screenshots/dd3/dd340c1c2c146f41d48f505a58dada09.jpg""]"
864,Dishonored 2,"[""https://media.rawg.io/media/games/f6b/f6bed028b02369d4cab548f4f9337e81.jpg"", ""https://media.rawg.io/media/screenshots/236/2365eaea84505996adbe4aca614d0c4f.jpg"", ""https://media.rawg.io/media/screenshots/85f/85f8c2dc0586003913c5924add0ca0b7.jpg"", ""https://media.rawg.io/media/screenshots/597/59749ba429e176f45abee6ced14de963.jpg"", ""https://media.rawg.io/media/screenshots/ce3/ce3f8d7fc8b1973ea41efa8f69ee8074.jpg""]"
9882,Don't Starve Together,"[""https://media.rawg.io/media/games/dd5/dd50d4266915d56dd5b63ae1bf72606a.jpg"", ""https://media.rawg.io/media/screenshots/9c4/9c4cdf7b06094566881d343c286d8d30.jpg"", ""https://media.rawg.io/media/screenshots/33e/33ef93d155298edf4045540529b30eb3.jpg"", ""https://media.rawg.io/media/screenshots/340/3409a9ab93c4c69873909f62e4ab6519.jpg"", ""https://media.rawg.io/media/screenshots/c70/c707c04d79f5e0441dac2eb7b85554fb.jpg""]"
4248,Dishonored,"[""https://media.rawg.io/media/games/4e6/4e6e8e7f50c237d76f38f3c885dae3d2.jpg"", ""https://media.rawg.io/media/screenshots/683/68302a7d6425b77f73b550d74d12c149.jpg"", ""https://media.rawg.io/media/screenshots/3be/3be77e78cc70a27dd8afe5228a4a4603.jpg"", ""https://media.rawg.io/media/screenshots/ed4/ed45a4d528eb22d30048654c43ba4854.jpg"", ""https://media.rawg.io/media/screenshots/903/903a31cf943126bf46c5db2be9bc8116.jpg""]"
10243,Company of Heroes 2,"[""https://media.rawg.io/media/games/0bd/0bd5646a3d8ee0ac3314bced91ea306d.jpg"", ""https://media.rawg.io/media/screenshots/260/260204d8d634ec55fdcc4050523d124f.jpg"", ""https://media.rawg.io/media/screenshots/79d/79d118350fab8531cee4ab7df5ea267a.jpg"", ""https://media.rawg.io/media/screenshots/f5f/f5ffdf62a5e5b78268e9e11d2ea64144.jpg"", ""https://media.rawg.io/media/screenshots/7b0/7b071155a6b6482b063096f626643b63.jpg""]"
17540,Injustice: Gods Among Us Ultimate Edition,"[""https://media.rawg.io/media/games/234/23410661770ae13eac11066980834367.jpg"", ""https://media.rawg.io/media/screenshots/d5a/d5ae88f0e4e6d5558550cc76967f702d.jpg"", ""https://media.rawg.io/media/screenshots/cab/cab011ad99d98ce321f8444cd2710686.jpg"", ""https://media.rawg.io/media/screenshots/46c/46cc7cfdc64f5338135f2a72da87ac88.jpg"", ""https://media.rawg.io/media/screenshots/032/03288e337bc2c89830370cc4d271f28f.jpg""]"
12536,Hellblade: Senua's Sacrifice,"[""https://media.rawg.io/media/games/63f/63f0e68688cad279ed38cde931dbfcdb.jpg"", ""https://media.rawg.io/media/screenshots/662/66282cb9d0c743ca5d8cb8a1585c8207.jpg"", ""https://media.rawg.io/media/screenshots/ab2/ab28d353366cb9ed674758a25a3763e7.jpg"", ""https://media.rawg.io/media/screenshots/e43/e4362535f3d105d23315c5780ed67f8b.jpg"", ""https://media.rawg.io/media/screenshots/567/567f1353c4163e59236450ea29136b51.jpg""]"
430,Grand Theft Auto: Vice City,"[""https://media.rawg.io/media/games/13a/13a528ac9cf48bbb6be5d35fe029336d.jpg"", ""https://media.rawg.io/media/screenshots/dfd/dfd73edec49df98ca9cd6736eeba1049.jpg"", ""https://media.rawg.io/media/screenshots/41b/41bab662e69407ebdea4f9c2620ea964.jpg"", ""https://media.rawg.io/media/screenshots/866/8669e298a904fce58ba84ab0a9205c01.jpg"", ""https://media.rawg.io/media/screenshots/579/57946b3f520595bf96c77e9c36ea5a9a.jpg""]"
13633,Sid Meier's Civilization V,"[""https://media.rawg.io/media/games/55e/55ee6432ac2bf224610fa17e4c652107.jpg"", ""https://media.rawg.io/media/screenshots/880/880379d04f089c128f51be511c882de1.jpg"", ""https://media.rawg.io/media/screenshots/739/73928ce08a6a9a9480faf65bedf8611c.jpg"", ""https://media.rawg.io/media/screenshots/ccc/cccc59229370b01ba6f5bad75702c713.jpg"", ""https://media.rawg.io/media/screenshots/03e/03e69844696cb587c06fc058020a7255.jpg""]"
5583,Hitman: Absolution,"[""https://media.rawg.io/media/games/d46/d46373f39458670305704ef089387520.jpg"", ""https://media.rawg.io/media/screenshots/1b9/1b935461ecbdaf9ce51a8d3f02d6848e.jpg"", ""https://media.rawg.io/media/screenshots/53c/53c2e650009d65f1a8587fbef7c44e89.jpg"", ""https://media.rawg.io/media/screenshots/69b/69bf3d7eda87b1e9c382276e3b4fa987.jpg"", ""https://media.rawg.io/media/screenshots/2b5/2b5454013919650e315f6d2c249c4978.jpg""]"
3144,Super Meat Boy,"[""https://media.rawg.io/media/games/e04/e04963f3ac4c4fa83a1dc0b9231e50db.jpg"", ""https://media.rawg.io/media/screenshots/b1e/b1e6c4d530035326da66fb85ae57519b.jpg"", ""https://media.rawg.io/media/screenshots/09f/09f743bc5acc26aba844b3a092cdcddf.jpg"", ""https://media.rawg.io/media/screenshots/995/9951726156ed69933ec1eff9a65c0e60.jpg"", ""https://media.rawg.io/media/screenshots/db4/db4747c3913bd81e3e6754bb51a34838.jpg""]"
362,For Honor,"[""https://media.rawg.io/media/games/4e0/4e0e7b6d6906a131307c94266e5c9a1c.jpg"", ""https://media.rawg.io/media/screenshots/94a/94a1434ca101d9e0de78752df2f9c164.jpg"", ""https://media.rawg.io/media/screenshots/238/2388ad0c8587adfe37c0a95eec893b67.jpg"", ""https://media.rawg.io/media/screenshots/46f/46f57d204df589000ae2ebb6d567f3cb.jpg"", ""https://media.rawg.io/media/screenshots/150/1500590c3239c6732ce00c42cac105ca.jpg""]"
4514,L.A. Noire,"[""https://media.rawg.io/media/games/e2d/e2d3f396b16dded0f841c17c9799a882.jpg"", ""https://media.rawg.io/media/screenshots/c08/c0823f02236f076a7a36ff5f3571558e.jpg"", ""https://media.rawg.io/media/screenshots/dee/dee71bfc43834357e15e1d35d2c507c8.jpg"", ""https://media.rawg.io/media/screenshots/69f/69fdec37afd586f274316a69e92303f1.jpg"", ""https://media.rawg.io/media/screenshots/4c0/4c0f154b51525e93ce8f2f18197c82ee.jpg""]"
3841,Assassin’s Creed IV: Black Flag,"[""https://media.rawg.io/media/games/849/849414b978db37d4563ff9e4b0d3a787.jpg"", ""https://media.rawg.io/media/screenshots/46d/46de97777c05efb26597b215735dcd84.jpg"", ""https://media.rawg.io/media/screenshots/162/162503bb903edd7cfddf2a49ecdf5b7d.jpg"", ""https://media.rawg.io/media/screenshots/9ad/9ad8aa17d3f2be9545273f895e481280.jpg"", ""https://media.rawg.io/media/screenshots/b02/b02b168d04889304aac23e47f5314721.jpg""]"
58812,Control,"[""https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg"", ""https://media.rawg.io/media/screenshots/5b2/5b2548a1b1a0ac9fa6469cb8526657e4.jpg"", ""https://media.rawg.io/media/screenshots/ec7/ec7724c8ff1c309499b2d356f8763156.jpg"", ""https://media.rawg.io/media/screenshots/219/21934e4ab7d99134fc0564b7bbf10ab2.jpg"", ""https://media.rawg.io/media/screenshots/151/151ce2dd8a8d7c1bd6e4a7a8862f3097.jpg""]"
257201,Star Wars Jedi: Fallen Order,"[""https://media.rawg.io/media/games/559/559bc0768f656ad0c63c54b80a82d680.jpg"", ""https://media.rawg.io/media/screenshots/1c0/1c0016ec0441e86648bd7f751c8e5adf.jpg"", ""https://media.rawg.io/media/screenshots/4fd/4fd551e67bc9fd9eb4c855604838d10f.jpg"", ""https://media.rawg.io/media/screenshots/dd6/dd69cc02ef3d56dabbe62f06ddea8569.jpg"", ""https://media.rawg.io/media/screenshots/b2c/b2cdb1843349dd5db358a4b214a00f2c.jpg""]"
11934,Counter-Strike: Source,"[""https://media.rawg.io/media/games/48e/48e63bbddeddbe9ba81942772b156664.jpg"", ""https://media.rawg.io/media/screenshots/d8a/d8abe071b4628ee58cda844676959b18.jpg"", ""https://media.rawg.io/media/screenshots/f54/f54c9f442426f52afaf29d45ff8d7a2f.jpg"", ""https://media.rawg.io/media/screenshots/b49/b4961b17e0031e5819c0722343e97a12.jpg"", ""https://media.rawg.io/media/screenshots/58f/58f23befccb87ef5d8e9501658f8c8f2.jpg""]"
4570,Dead Space (2008),"[""https://media.rawg.io/media/games/ebd/ebdbb7eb52bd58b0e7fa4538d9757b60.jpg"", ""https://media.rawg.io/media/screenshots/83d/83db52cdc2646839d7f49bf21209e68c.jpg"", ""https://media.rawg.io/media/screenshots/74e/74e4acf3288e4aee46bdbc8b3c0981a5.jpg"", ""https://media.rawg.io/media/screenshots/4d2/4d2b8d60ae5b9e241a6ab65934709628.jpg"", ""https://media.rawg.io/media/screenshots/80d/80dd9ee5711fcdaf374d07cf2a40a014.jpg""]"
2462,Uncharted 4: A Thief’s End,"[""https://media.rawg.io/media/games/709/709bf81f874ce5d25d625b37b014cb63.jpg"", ""https://media.rawg.io/media/screenshots/fd5/fd5451e27048c3e416de1737047e4684.jpg"", ""https://media.rawg.io/media/screenshots/63f/63f551c55bb44ec41dbcab6898cdd264.jpg"", ""https://media.rawg.io/media/screenshots/30b/30bfd42d8bfe46301dbef56ba526b3ed.jpg"", ""https://media.rawg.io/media/screenshots/fd2/fd2ae2bc22f4fefeeb6f4b6f1587e128.jpg""]"
4806,Mass Effect 2,"[""https://media.rawg.io/media/games/3cf/3cff89996570cf29a10eb9cd967dcf73.jpg"", ""https://media.rawg.io/media/screenshots/3e9/3e987ae85497ded8e4fea09634be9c0a.jpg"", ""https://media.rawg.io/media/screenshots/be5/be56c7c5c5b0f10644213f99051525f4.jpg"", ""https://media.rawg.io/media/screenshots/61c/61c0fb8a92ffdd64e9355202cbf1d3f2.jpg"", ""https://media.rawg.io/media/screenshots/2aa/2aa8bf125cb9c7c20ee1d296a3c4a45e.jpg""]"
3017,Just Cause 3,"[""https://media.rawg.io/media/games/5bb/5bb55ccb8205aadbb6a144cf6d8963f1.jpg"", ""https://media.rawg.io/media/screenshots/0dd/0dd5106115ca80c3af4f4901b25a2b47.jpg"", ""https://media.rawg.io/media/screenshots/777/77712cd02b54765cd0c5e4f7d054e150.jpg"", ""https://media.rawg.io/media/screenshots/ce6/ce6e57483d44cee91d1962d7775b8e0d.jpg"", ""https://media.rawg.io/media/screenshots/dc4/dc419a4605ff9a1b227c50a74838e3ac.jpg""]"
3604,Metro: Last Light Redux,"[""https://media.rawg.io/media/games/7a4/7a45e4cdc5b07f316d49cf147b083b27.jpg"", ""https://media.rawg.io/media/screenshots/111/11118bdcf7cd62d35f63826c79983e16.jpg"", ""https://media.rawg.io/media/screenshots/11b/11b420a51d555aad055e37916b112fd1.jpg"", ""https://media.rawg.io/media/screenshots/7ba/7ba241860b68b0a5fe0cda616bde2596.jpg"", ""https://media.rawg.io/media/screenshots/9d3/9d3b567749527447580bcb9df1c894bb.jpg""]"
3543,Borderlands: The Pre-Sequel,"[""https://media.rawg.io/media/games/530/5302dd22a190e664531236ca724e8726.jpg"", ""https://media.rawg.io/media/screenshots/ee9/ee9f6de36d4b0bdaf43bd10a2ec56f4a.jpg"", ""https://media.rawg.io/media/screenshots/6bd/6bd501390fb4e78141838c07a1a3580e.jpg"", ""https://media.rawg.io/media/screenshots/99b/99b2d12cf0c1d4a2492f632465c4cf71.jpg"", ""https://media.rawg.io/media/screenshots/579/5792b69c652c9b210122a686e9dd59e1.jpg""]"
50738,Death Stranding,"[""https://media.rawg.io/media/games/2ad/2ad87a4a69b1104f02435c14c5196095.jpg"", ""https://media.rawg.io/media/screenshots/9da/9da640f5aa62f6fc00a4d1d255460737.jpg"", ""https://media.rawg.io/media/screenshots/3d2/3d2a4337cf7673b086a1623d9e5ed2f3.jpg"", ""https://media.rawg.io/media/screenshots/5f3/5f3bc8289f9545db69a30fc414e94186.jpg"", ""https://media.rawg.io/media/screenshots/2b7/2b731c32ebc308c30abe974cd1266648.jpg""]"
19301,Counter-Strike,"[""https://media.rawg.io/media/games/9c4/9c47f320eb73c9a02d462e12f6206b26.jpg"", ""https://media.rawg.io/media/screenshots/208/2087d6a9a20434bf4a28313b6ce09917.jpg"", ""https://media.rawg.io/media/screenshots/58a/58a8a824744a5fe1c84e53ca9135f7ce.jpg"", ""https://media.rawg.io/media/screenshots/8a8/8a8b23c4b62065c093f288e70ee9d9f2.jpg"", ""https://media.rawg.io/media/screenshots/b3c/b3c5cf63e4558bb98b85eba830b90215.jpg""]"
3603,Metro 2033 Redux,"[""https://media.rawg.io/media/games/4fb/4fb548e4816c84d1d70f1a228fb167cc.jpg"", ""https://media.rawg.io/media/screenshots/432/432cf94eb1f25d7415f05def5d18cedc.jpg"", ""https://media.rawg.io/media/screenshots/82c/82cb9461b5ad0ebdb6edc4b3acdfb731.jpg"", ""https://media.rawg.io/media/screenshots/b95/b957aad3c646822893fe084ae6bf7652.jpg"", ""https://media.rawg.io/media/screenshots/8f5/8f5ebd97e68dd1e16d008c7be452afd7.jpg""]"
13535,Left 4 Dead,"[""https://media.rawg.io/media/games/476/476178ef18ab0534771d099f51cdc694.jpg"", ""https://media.rawg.io/media/screenshots/570/5706e81cef6e3974795d9d92ad503ce7.jpg"", ""https://media.rawg.io/media/screenshots/e4f/e4fa138927a69d378f162801fee9245e.jpg"", ""https://media.rawg.io/media/screenshots/44c/44c688a8122f4e31cf85c219ab790075.jpg"", ""https://media.rawg.io/media/screenshots/4b3/4b347aa08324581b9be4333e4e0ea8a3.jpg""]"
11142,BioShock 2 Remastered,"[""https://media.rawg.io/media/games/7c4/7c448374df84b607f67ce9182a3a3ca7.jpg"", ""https://media.rawg.io/media/screenshots/f8f/f8f97169e49ff503f182cb480c75d377.jpg"", ""https://media.rawg.io/media/screenshots/be7/be7ba98fad14386322335d9d87f4cf05.jpg"", ""https://media.rawg.io/media/screenshots/d0e/d0e70feaab57195e8286f3501e95fc5e.jpg"", ""https://media.rawg.io/media/screenshots/f6e/f6e3977b58906b54d43232262521e7c6.jpg""]"
3747,Metal Gear Solid V: Ground Zeroes,"[""https://media.rawg.io/media/games/7ac/7aca7ccf0e70cd0974cb899ab9e5158e.jpg"", ""https://media.rawg.io/media/screenshots/d09/d095258c73a70e6c5089b9af2c64b2f6.jpg"", ""https://media.rawg.io/media/screenshots/351/351157b8573878821cf3ac0ea00175ae.jpg"", ""https://media.rawg.io/media/screenshots/512/5129df7049bc270ba6381fc06f48ab75.jpg"", ""https://media.rawg.io/media/screenshots/f9f/f9fb16022e1ee4d892a80ce1086d21db.jpg""]"
108,Mortal Kombat X,"[""https://media.rawg.io/media/games/aa3/aa36ba4b486a03ddfaef274fb4f5afd4.jpg"", ""https://media.rawg.io/media/screenshots/446/44613a8909c81372bab11ed2f19ca0e8.jpg"", ""https://media.rawg.io/media/screenshots/53f/53f3f083f075e4ee20176ec6139495ca.jpg"", ""https://media.rawg.io/media/screenshots/949/949d5ef2043538d263fc8eabaa4e4f62.jpg"", ""https://media.rawg.io/media/screenshots/cac/cac440239e1c42c69f4dd3d69b97a0b4.jpg""]"
274755,Hades,"[""https://media.rawg.io/media/games/1f4/1f47a270b8f241e4676b14d39ec620f7.jpg"", ""https://media.rawg.io/media/screenshots/546/546826ed2cde2dec94e1b470c8cbb9ac.jpg"", ""https://media.rawg.io/media/screenshots/0aa/0aa5e778c3cf8f47e3ee7f8e0185eb16.jpg"", ""https://media.rawg.io/media/screenshots/a06/a0649473a36bb879cef146a244d9cb54.jpg"", ""https://media.rawg.io/media/screenshots/f70/f7079ac3e96a5da13c8cfda6fb9fe249.jpg""]"
